piRNA,log2FoldChange,padj
piR-dre-14309,-1.242426048,0.766948908
piR-dre-43250,-1.304938139,0.766948908
piR-dre-471416,2.592959519,0.766948908
piR-dre-39593,-1.579620642,0.767034084
piR-dre-15778,5.874423707,0.767034084
piR-dre-31944,-3.412438802,0.767677141
piR-dre-48415,-1.598892791,0.76825353
piR-dre-23715,-3.304394433,0.769031678
piR-dre-62582,1.673844902,0.771276574
piR-dre-59275,-0.937455531,0.771829282
piR-dre-57633,-0.950738307,0.771829282
piR-dre-659218,1.855567003,0.771829282
piR-dre-498254,0.897616923,0.771829282
piR-dre-53104,-2.412476519,0.771829282
piR-dre-82679,-2.593634106,0.771829282
piR-dre-9433,1.18845523,0.771829282
piR-dre-71197,2.568598199,0.771829282
piR-dre-67131,-2.151783379,0.771829282
piR-dre-15646,-1.014474693,0.771829282
piR-dre-24804,-5.694710963,0.771829282
piR-dre-25340,-0.905760555,0.771829282
piR-dre-23458,-0.957059802,0.771829282
piR-dre-2363,-0.719676081,0.771829282
piR-dre-1295262,1.425542032,0.771829282
piR-dre-1164,-2.513710786,0.771829282
piR-dre-1163,-2.513710786,0.771829282
piR-dre-11834,-1.383878613,0.771829282
piR-dre-11993,-1.475029357,0.771829282
piR-dre-44224,1.93000891,0.771829282
piR-dre-46501,2.424488818,0.771829282
piR-dre-44845,-1.82351516,0.771829282
piR-dre-45984,-1.446845549,0.771829282
piR-dre-46004,1.335618844,0.771829282
piR-dre-30431,1.312289587,0.771829282
piR-dre-29594,-1.18765586,0.771829282
piR-dre-36734,-1.076330681,0.771829282
piR-dre-37187,-0.82819343,0.771829282
piR-dre-366207,2.232698155,0.771829282
piR-dre-37335,2.264644047,0.771829282
piR-dre-21208,1.779807941,0.771829282
piR-dre-71083,2.340950409,0.771829282
piR-dre-88160,1.887943616,0.771829282
piR-dre-59048,-1.588110777,0.772296996
piR-dre-60541,-1.58482491,0.772296996
piR-dre-6085,1.699753647,0.772296996
piR-dre-56769,2.618150034,0.772296996
piR-dre-56609,-1.662494517,0.772296996
piR-dre-56768,-2.111192632,0.772296996
piR-dre-57767,-1.641942329,0.772296996
piR-dre-63995,-0.648266609,0.772296996
piR-dre-653368,1.946938678,0.772296996
piR-dre-65325,-1.37372079,0.772296996
piR-dre-61621,1.327177151,0.772296996
piR-dre-6210,0.658960942,0.772296996
piR-dre-61907,-1.199796493,0.772296996
piR-dre-6369,1.55883273,0.772296996
piR-dre-62625,-2.761418094,0.772296996
piR-dre-62862,-1.347396932,0.772296996
piR-dre-52155,-1.160770594,0.772296996
piR-dre-52306,1.07804009,0.772296996
piR-dre-517468,1.201149702,0.772296996
piR-dre-51691,1.064889038,0.772296996
piR-dre-49046,-1.785130825,0.772296996
piR-dre-50258,-2.356634943,0.772296996
piR-dre-50228,2.148694778,0.772296996
piR-dre-55182,-1.770047268,0.772296996
piR-dre-53607,-0.777666496,0.772296996
piR-dre-53007,0.820999482,0.772296996
piR-dre-81887,1.034088931,0.772296996
piR-dre-81794,-1.141238806,0.772296996
piR-dre-81578,-1.358970256,0.772296996
piR-dre-837967,3.068727269,0.772296996
piR-dre-79050,-1.193042782,0.772296996
piR-dre-80733,-2.848774325,0.772296996
piR-dre-9174,0.981926359,0.772296996
piR-dre-86202,2.73987437,0.772296996
piR-dre-70594,-1.172840311,0.772296996
piR-dre-752951,2.451505802,0.772296996
piR-dre-749919,-1.341384991,0.772296996
piR-dre-74538,1.698101573,0.772296996
piR-dre-76441,-1.424722016,0.772296996
piR-dre-71696,-2.090390474,0.772296996
piR-dre-73606,-2.316577613,0.772296996
piR-dre-73071,-0.884857041,0.772296996
piR-dre-16915,1.258970599,0.772296996
piR-dre-16763,-3.26602713,0.772296996
piR-dre-16808,-1.81721223,0.772296996
piR-dre-190394,1.045587762,0.772296996
piR-dre-13428,0.697656638,0.772296996
piR-dre-132261,1.193446071,0.772296996
piR-dre-15995,-0.969223145,0.772296996
piR-dre-14850,1.396046351,0.772296996
piR-dre-25419,-1.01172542,0.772296996
piR-dre-23638,-1.759152158,0.772296996
piR-dre-24066,-1.748518868,0.772296996
piR-dre-26218,1.81772119,0.772296996
piR-dre-26573,-1.731234656,0.772296996
piR-dre-20996,0.786659188,0.772296996
piR-dre-2017,-1.025269642,0.772296996
piR-dre-22668,-1.74531676,0.772296996
piR-dre-22488,-1.284954492,0.772296996
piR-dre-23225,-1.287558907,0.772296996
piR-dre-10002,2.186191953,0.772296996
piR-dre-1010691,-2.036482232,0.772296996
piR-dre-10658,-1.941115329,0.772296996
piR-dre-1229748,-1.482731106,0.772296996
piR-dre-1175985,1.196931628,0.772296996
piR-dre-11648,2.894299402,0.772296996
piR-dre-1166,-2.498958852,0.772296996
piR-dre-11832,0.646676029,0.772296996
piR-dre-42699,2.521688048,0.772296996
piR-dre-4429,1.732663025,0.772296996
piR-dre-40415,-0.838767912,0.772296996
piR-dre-4039,-1.132262539,0.772296996
piR-dre-41831,-1.565509123,0.772296996
piR-dre-41287,-1.713724343,0.772296996
piR-dre-4705,-1.00614903,0.772296996
piR-dre-46988,0.999412481,0.772296996
piR-dre-47145,1.660145883,0.772296996
piR-dre-4548,1.625716619,0.772296996
piR-dre-455418,1.067763652,0.772296996
piR-dre-44974,-1.044945889,0.772296996
piR-dre-45049,1.678372725,0.772296996
piR-dre-44841,1.857939874,0.772296996
piR-dre-46117,-1.29783921,0.772296996
piR-dre-46203,-0.797364316,0.772296996
piR-dre-46294,-1.001682457,0.772296996
piR-dre-34569,-1.264293269,0.772296996
piR-dre-34494,0.99854192,0.772296996
piR-dre-34432,1.554128575,0.772296996
piR-dre-34429,1.38410699,0.772296996
piR-dre-35391,1.488467415,0.772296996
piR-dre-34946,-1.310954783,0.772296996
piR-dre-35259,0.96067342,0.772296996
piR-dre-3520,-0.999963217,0.772296996
piR-dre-30216,-1.21970543,0.772296996
piR-dre-28699,-0.984674477,0.772296996
piR-dre-38950,1.037786305,0.772296996
piR-dre-39839,1.272930395,0.772296996
piR-dre-39197,0.827412431,0.772296996
piR-dre-36657,-1.422711318,0.772296996
piR-dre-37864,0.683805531,0.772296996
piR-dre-37261,-1.693800311,0.772296996
piR-dre-34796,-5.531554903,0.772296996
piR-dre-34304,-2.564514894,0.772296996
piR-dre-133223,1.703165617,0.772296996
piR-dre-1472,-5.423472326,0.772296996
piR-dre-1471,-5.423472326,0.772296996
piR-dre-14450,1.532905986,0.772296996
piR-dre-706899,1.983540478,0.772296996
piR-dre-543551,1.703165617,0.772296996
piR-dre-51461,1.966754655,0.772296996
piR-dre-542121,3.374303344,0.772296996
piR-dre-761924,3.561403572,0.772296996
piR-dre-78864,3.156232697,0.772296996
piR-dre-68811,4.082773266,0.772296996
piR-dre-14142,5.63875359,0.772296996
piR-dre-14740,5.601002204,0.772296996
piR-dre-37814,2.6248302,0.772296996
piR-dre-17710,3.04227286,0.772296996
piR-dre-69356,3.344149866,0.772296996
piR-dre-485344,3.343419945,0.772296996
piR-dre-45949,1.218572485,0.773309577
piR-dre-55100,-1.644185074,0.773421144
piR-dre-47117,-1.784414966,0.773421144
piR-dre-65942,0.804010442,0.773713886
piR-dre-51486,-1.175519862,0.773713886
piR-dre-49335,-2.473339264,0.773713886
piR-dre-4980,0.972067946,0.773713886
piR-dre-552566,1.606144561,0.773713886
piR-dre-53243,-1.492200489,0.773713886
piR-dre-54166,-1.06427261,0.773713886
piR-dre-985739,-1.689366141,0.773713886
piR-dre-87811,-1.714040214,0.773713886
piR-dre-67500,1.74516928,0.773713886
piR-dre-72724,-1.379771135,0.773713886
piR-dre-17056,-1.255845086,0.773713886
piR-dre-14135,1.158125279,0.773713886
piR-dre-14713,-1.991336801,0.773713886
piR-dre-21794,-1.573918626,0.773713886
piR-dre-1117804,1.014319339,0.773713886
piR-dre-1022724,-1.810976054,0.773713886
piR-dre-1165,-2.382279905,0.773713886
piR-dre-41405,1.514982645,0.773713886
piR-dre-468787,-1.516113059,0.773713886
piR-dre-46022,-1.485777496,0.773713886
piR-dre-30035,-1.227085808,0.773713886
piR-dre-38729,-1.775154234,0.773713886
piR-dre-38865,1.46733699,0.773713886
piR-dre-38503,1.570580085,0.773713886
piR-dre-21926,-2.446907927,0.773713886
piR-dre-49290,3.161104578,0.773713886
piR-dre-78826,3.13354584,0.773713886
piR-dre-14928,3.290117932,0.773713886
piR-dre-59957,2.149606549,0.774207429
piR-dre-61467,-1.461492298,0.774207429
piR-dre-49697,-0.652855127,0.774207429
piR-dre-49572,1.405981237,0.774207429
piR-dre-56081,2.403574479,0.774207429
piR-dre-78395,-2.381335252,0.774207429
piR-dre-79377,-0.849437299,0.774207429
piR-dre-79353,-1.719138087,0.774207429
piR-dre-869118,-0.952963292,0.774207429
piR-dre-68930,1.624669008,0.774207429
piR-dre-69219,1.566172304,0.774207429
piR-dre-70597,-1.834782205,0.774207429
piR-dre-66739,-1.49914311,0.774207429
piR-dre-66544,1.69697409,0.774207429
piR-dre-7336,1.388563199,0.774207429
piR-dre-16572,-1.022830724,0.774207429
piR-dre-16225,-0.932769285,0.774207429
piR-dre-15980,1.111716959,0.774207429
piR-dre-21878,1.796454049,0.774207429
piR-dre-11505,-1.059228208,0.774207429
piR-dre-10564,1.05395161,0.774207429
piR-dre-10661,-1.484623216,0.774207429
piR-dre-1190878,-2.160991898,0.774207429
piR-dre-1196271,3.080437388,0.774207429
piR-dre-41721,-1.636385458,0.774207429
piR-dre-45460,1.197734172,0.774207429
piR-dre-44455,0.652369291,0.774207429
piR-dre-46320,1.05395161,0.774207429
piR-dre-34495,0.98153541,0.774207429
piR-dre-34944,-1.21086424,0.774207429
piR-dre-37362,-1.081730814,0.774207429
piR-dre-37337,1.757962004,0.774207429
piR-dre-39705,1.765035163,0.774207429
piR-dre-4430,2.790623406,0.774207429
piR-dre-64798,3.135691471,0.774207429
piR-dre-133187,4.436174884,0.774207429
piR-dre-28388,-0.997052284,0.774917151
piR-dre-34430,1.321138855,0.774917151
piR-dre-39157,-1.333153664,0.774917151
piR-dre-19167,1.263028732,0.777080124
piR-dre-12137,-2.696115223,0.777080124
piR-dre-32199,-1.090106253,0.777799723
piR-dre-63313,1.193506649,0.778206514
piR-dre-62527,1.412342514,0.778206514
piR-dre-3543,5.45020553,0.778452852
piR-dre-63312,-2.604246429,0.779727316
piR-dre-63701,-0.797657463,0.779727316
piR-dre-18587,-1.285211225,0.779727316
piR-dre-23998,-0.837075838,0.779727316
piR-dre-41553,-1.365469158,0.779727316
piR-dre-33672,-1.289662912,0.779727316
piR-dre-36555,-1.270750765,0.779727316
piR-dre-39246,-0.795686024,0.780444482
piR-dre-211688,-2.518709263,0.781435697
piR-dre-610518,1.956260774,0.781458077
piR-dre-750929,-1.73884175,0.782205397
piR-dre-4514,1.756818368,0.782205397
piR-dre-38428,-1.1542341,0.782205397
piR-dre-933648,1.873339759,0.782205397
piR-dre-43609,-2.853778423,0.782205397
piR-dre-43871,-5.415489814,0.782205397
piR-dre-6671,1.60566591,0.782468503
piR-dre-65680,-1.04952476,0.783412435
piR-dre-48648,-1.690881676,0.784485114
piR-dre-56072,1.393329036,0.784485114
piR-dre-69650,-3.233120568,0.784485114
piR-dre-68793,-1.395534243,0.784485114
piR-dre-16416,-1.125423543,0.784485114
piR-dre-15633,0.868918605,0.784485114
piR-dre-47029,1.199711997,0.784485114
piR-dre-48143,0.807331057,0.784485114
piR-dre-45624,-1.122887571,0.784485114
piR-dre-34496,0.973638264,0.784485114
piR-dre-34957,-0.738938721,0.784485114
piR-dre-64110,2.060690829,0.784485114
piR-dre-52634,4.287377566,0.784485114
piR-dre-62658,-0.996986953,0.785529245
piR-dre-551104,-1.484330683,0.785529245
piR-dre-81786,1.333480653,0.785529245
piR-dre-75601,1.941824274,0.785529245
piR-dre-75366,-2.690829849,0.785529245
piR-dre-74600,-5.08103462,0.785529245
piR-dre-160831,1.499455819,0.785529245
piR-dre-24975,-0.780248396,0.785529245
piR-dre-11208,-1.016715198,0.785529245
piR-dre-43959,-1.19629129,0.785529245
piR-dre-42149,1.324324813,0.785529245
piR-dre-34508,-1.53061431,0.785529245
piR-dre-32768,-1.005735688,0.785529245
piR-dre-35998,1.601863779,0.785529245
piR-dre-54847,-1.1008895,0.78593799
piR-dre-54457,1.913678838,0.78593799
piR-dre-18113,-2.395732134,0.78593799
piR-dre-365276,-1.552202823,0.78593799
piR-dre-55734,2.842850796,0.78593799
piR-dre-2199,0.916899398,0.786491227
piR-dre-34428,1.295169889,0.786533132
piR-dre-7023,0.645616168,0.786537984
piR-dre-67384,-1.17680666,0.786537984
piR-dre-2509,-1.755877273,0.786537984
piR-dre-59434,0.92114894,0.786598096
piR-dre-38448,-0.832775934,0.786598096
piR-dre-63062,1.832381664,0.786598096
piR-dre-42874,-3.253190262,0.787035259
piR-dre-5422,0.916391162,0.788105166
piR-dre-59599,-0.82080306,0.791221024
piR-dre-58467,1.118264113,0.791221024
piR-dre-64721,-1.827685747,0.791221024
piR-dre-84019,1.418926591,0.791221024
piR-dre-83974,1.364586601,0.791221024
piR-dre-78648,-0.921633469,0.791221024
piR-dre-43976,-1.373823056,0.791221024
piR-dre-339118,1.447702467,0.791221024
piR-dre-38972,1.456476254,0.791221024
piR-dre-39139,-1.858805132,0.791221024
piR-dre-37761,-0.667267941,0.791221024
piR-dre-37890,0.741268573,0.791221024
piR-dre-133227,2.35458424,0.791221024
piR-dre-52132,1.646866084,0.791221024
piR-dre-47041,-1.958718664,0.791427051
piR-dre-30249,-1.154870218,0.791427051
piR-dre-39279,-2.186675673,0.791712513
piR-dre-59577,-1.594965613,0.792946534
piR-dre-58835,-0.933498226,0.792946534
piR-dre-63152,2.067026628,0.792946534
piR-dre-16712,1.70317595,0.792946534
piR-dre-34431,1.410118833,0.792946534
piR-dre-58799,1.148224672,0.793605005
piR-dre-60584,-2.944962241,0.793605005
piR-dre-5184,1.447200254,0.793605005
piR-dre-553754,-1.928926639,0.793605005
piR-dre-53844,-1.775526684,0.793605005
piR-dre-81281,-0.981773082,0.793605005
piR-dre-882662,1.417988766,0.793605005
piR-dre-66773,0.989594497,0.793605005
piR-dre-74118,-3.083224735,0.793605005
piR-dre-72994,-2.444656673,0.793605005
piR-dre-17394,-3.082696311,0.793605005
piR-dre-24085,-1.440381275,0.793605005
piR-dre-4267,1.322291552,0.793605005
piR-dre-44206,-1.658573511,0.793605005
piR-dre-41978,-1.263825064,0.793605005
piR-dre-41711,1.145671695,0.793605005
piR-dre-465328,-1.396080525,0.793605005
piR-dre-46419,1.342733689,0.793605005
piR-dre-45978,-1.572643283,0.793605005
piR-dre-45897,-0.776344609,0.793605005
piR-dre-35518,-1.029572176,0.793605005
piR-dre-35260,0.914307274,0.793605005
piR-dre-38744,-0.776334462,0.793605005
piR-dre-37236,-1.677235547,0.793605005
piR-dre-39911,2.140406592,0.793605005
piR-dre-72879,1.891575378,0.793605005
piR-dre-70677,-2.038370077,0.793605005
piR-dre-50757,2.450728923,0.793605005
piR-dre-46014,3.108429748,0.793605005
piR-dre-566199,1.431861888,0.793723542
piR-dre-51999,1.52735938,0.793723542
piR-dre-50059,-1.372706785,0.793723542
piR-dre-55821,1.428647507,0.793723542
piR-dre-52716,-0.794653546,0.793723542
piR-dre-54541,-1.13962625,0.793723542
piR-dre-76122,-1.793735802,0.793723542
piR-dre-15244,-2.068196212,0.793723542
piR-dre-1143091,1.812854145,0.793723542
piR-dre-12664,-0.947163146,0.793723542
piR-dre-43470,0.898332767,0.793723542
piR-dre-463335,1.953579913,0.793723542
piR-dre-39030,0.998293977,0.793723542
piR-dre-39612,-1.50727766,0.793723542
piR-dre-3635,1.101943241,0.793723542
piR-dre-37807,1.668361585,0.793723542
piR-dre-900909,1.882523544,0.793723542
piR-dre-40771,2.49999169,0.793723542
piR-dre-9620,-1.730183805,0.794148594
piR-dre-877023,2.056906624,0.795285965
piR-dre-13379,-3.096444816,0.797348414
piR-dre-19932,-0.902010003,0.797348414
piR-dre-2875,1.090777583,0.797348414
piR-dre-39879,-2.054185596,0.797348414
piR-dre-22984,1.993760092,0.797348414
piR-dre-60713,0.749270354,0.797691401
piR-dre-697214,1.027732183,0.797691401
piR-dre-194241,1.459062474,0.797691401
piR-dre-23704,-1.227396645,0.797691401
piR-dre-21836,-1.578642373,0.797691401
piR-dre-1178403,1.027732183,0.797691401
piR-dre-47222,1.09216358,0.797691401
piR-dre-4737,1.889648035,0.797691401
piR-dre-43191,-5.208613768,0.797691401
piR-dre-44603,-1.747448458,0.798411708
piR-dre-948521,-1.639780738,0.799228562
piR-dre-48566,-1.632102827,0.799704749
piR-dre-62596,-1.626074278,0.800016181
piR-dre-62883,1.416117774,0.800016181
piR-dre-35427,1.099724515,0.800016181
piR-dre-42492,1.00423152,0.802724487
piR-dre-593398,-1.954558875,0.804149794
piR-dre-65702,-1.420564695,0.804149794
piR-dre-14252,2.127570459,0.804149794
piR-dre-11434,0.812806642,0.805261852
piR-dre-461050,1.464889754,0.806553462
piR-dre-61410,-1.308494285,0.807522991
piR-dre-53389,-1.440598937,0.807522991
piR-dre-13629,-1.158773081,0.807522991
piR-dre-41738,0.884239421,0.807522991
piR-dre-34484,1.194709267,0.807522991
piR-dre-88783,1.04347984,0.807839394
piR-dre-68111,-1.215963644,0.809684445
piR-dre-9613,-1.002794393,0.810012508
piR-dre-85718,-2.001443438,0.810012508
piR-dre-30285,-2.705041453,0.813427627
piR-dre-526818,2.065314663,0.813486233
piR-dre-36865,-0.733388866,0.814935931
piR-dre-54781,1.128959069,0.816636206
piR-dre-48485,-1.461472999,0.817925626
piR-dre-40929,-0.629792079,0.819725458
piR-dre-50559,1.556482049,0.820827068
piR-dre-38349,-2.449706775,0.822596543
piR-dre-51580,1.069917218,0.823153827
piR-dre-16133,-1.526544035,0.823153827
piR-dre-435896,1.599925447,0.823153827
piR-dre-47505,-1.77225041,0.823153827
piR-dre-86317,-1.368174696,0.823484773
piR-dre-59935,-1.571547919,0.828834983
piR-dre-82946,-2.461938453,0.828834983
piR-dre-79802,1.708328769,0.828834983
piR-dre-26395,-1.721718536,0.828834983
piR-dre-22010,-0.792253147,0.828834983
piR-dre-491126,-1.552900995,0.830820309
piR-dre-48436,-1.113863368,0.830820309
piR-dre-14137,-0.854443682,0.830820309
piR-dre-50362,0.725718182,0.831252217
piR-dre-55999,-0.652463307,0.831252217
piR-dre-66654,-0.78108603,0.831252217
piR-dre-26296,-2.692597304,0.831252217
piR-dre-11828,-0.762809085,0.831252217
piR-dre-1204369,1.627087699,0.831252217
piR-dre-43615,-1.47309358,0.831252217
piR-dre-4825,1.755122331,0.831252217
piR-dre-38626,-1.237681565,0.831252217
piR-dre-52649,1.455579536,0.831252217
piR-dre-552324,-1.21914876,0.831510983
piR-dre-83934,-4.589714807,0.831510983
piR-dre-31716,2.974871434,0.831510983
piR-dre-58088,-1.291387262,0.832407191
piR-dre-73464,-0.869389915,0.832407191
piR-dre-38869,3.76126141,0.832407191
piR-dre-50550,-1.036943321,0.83297242
piR-dre-66505,-0.799500423,0.83297242
piR-dre-1315760,0.716637279,0.833205459
piR-dre-74356,-2.89159873,0.83542268
piR-dre-57765,1.210716327,0.83691004
piR-dre-617025,0.719330129,0.83691004
piR-dre-55022,2.459252668,0.83691004
piR-dre-54178,-1.71006268,0.83691004
piR-dre-66453,0.980374028,0.83691004
piR-dre-6805,-1.138247935,0.83691004
piR-dre-67942,2.047525652,0.83691004
piR-dre-27121,-2.89067306,0.83691004
piR-dre-38172,1.420137817,0.83691004
piR-dre-530320,-2.755353779,0.83691004
piR-dre-5746,-0.976264877,0.83779263
piR-dre-553410,-0.87813706,0.83779263
piR-dre-17949,0.87948548,0.83779263
piR-dre-23769,-1.358431211,0.83779263
piR-dre-117777,1.782469514,0.83779263
piR-dre-1208,-0.837864278,0.83779263
piR-dre-13677,-1.646646831,0.839307259
piR-dre-574055,-1.896425509,0.839642195
piR-dre-39191,2.128652465,0.841189335
piR-dre-57216,-3.121031365,0.842500708
piR-dre-81773,2.158254687,0.844763541
piR-dre-50370,1.471372682,0.844781875
piR-dre-49566,1.85833804,0.844781875
piR-dre-526638,-1.015369122,0.844781875
piR-dre-1131089,2.311586134,0.844781875
piR-dre-115996,-1.535044028,0.844781875
piR-dre-1206115,-1.749875806,0.844781875
piR-dre-444126,-0.796234751,0.844781875
piR-dre-45278,-1.33257683,0.844781875
piR-dre-64076,-1.625879677,0.846370703
piR-dre-63061,1.339842109,0.846370703
piR-dre-443617,-1.06455136,0.846370703
piR-dre-50341,-1.82615353,0.847744669
piR-dre-66376,-1.689809781,0.847744669
piR-dre-72204,-1.38470609,0.847744669
piR-dre-2418,1.04700512,0.847744669
piR-dre-19939,-0.939721919,0.847744669
piR-dre-22970,-0.834485528,0.847744669
piR-dre-1087922,-1.610271016,0.847744669
piR-dre-4830,-1.013465977,0.847744669
piR-dre-35428,1.04700512,0.847744669
piR-dre-387762,2.146724707,0.847744669
piR-dre-38846,-0.975772919,0.847744669
piR-dre-259117,-1.521825481,0.847774111
piR-dre-50966,-1.283663954,0.848905087
piR-dre-5173,1.698860046,0.848905087
piR-dre-79474,-2.262028948,0.848905087
piR-dre-88321,-0.949402619,0.848905087
piR-dre-66885,1.519581128,0.848905087
piR-dre-17028,1.920132538,0.848905087
